"date","hour","total_trips","temp","feels_like","pressure","humidity","wind_speed","cloudiness","precipitation","weather_main","weather_desc"
2024-07-09,22,1183,25.1,25.34,1014,64,0.89,27,0,"Clouds","scattered clouds"
2024-07-09,23,714,23.63,23.88,1014,70,0.45,30,0,"Clouds","scattered clouds"
2024-07-10,0,353,24.32,24.56,1012,67,0.45,99,0,"Clouds","overcast clouds"
2024-07-10,1,156,23.89,24.08,1012,67,1.34,99,0,"Clouds","overcast clouds"
2024-07-10,2,86,23.19,23.47,1011,73,0.45,100,0,"Clouds","overcast clouds"
2024-07-10,3,65,22.61,22.75,1011,70,0.89,100,0,"Clouds","overcast clouds"
2024-07-10,4,52,22.63,22.72,1011,68,5.14,75,0,"Clouds","broken clouds"
2024-07-10,5,107,22.49,22.54,1010,67,1.34,100,0,"Clouds","overcast clouds"
2024-07-10,6,143,21.08,21.28,1010,78,5.14,100,0,"Clouds","overcast clouds"
2024-07-10,7,168,19.45,19.77,1010,89,5.66,100,0,"Mist","mist"
2024-07-10,8,218,18.27,18.61,1009,94,7.2,100,7.94,"Rain","heavy intensity rain"
2024-07-10,9,744,18.19,18.47,1008,92,8.75,100,3.59,"Rain","moderate rain"
2024-07-10,10,659,18.55,18.86,1008,92,12.35,100,0,"Clouds","overcast clouds"
2024-07-10,11,770,19.16,19.53,1007,92,5.66,100,0,"Clouds","overcast clouds"
2024-07-10,12,887,19.9,20.32,1007,91,4.63,100,0,"Clouds","overcast clouds"
2024-07-10,13,439,20,20.41,1006,90,5.14,100,0.42,"Rain","light rain"
2024-07-10,14,456,19.75,20.18,1004,92,5.14,100,3.89,"Rain","heavy intensity rain"
2024-07-10,15,1059,20.97,21.52,1004,92,7.72,100,0,"Clouds","overcast clouds"
2024-07-10,16,1672,21.65,22.17,1004,88,8.23,75,0,"Clouds","broken clouds"
2024-07-10,17,2629,21.24,21.69,1004,87,4.02,97,0,"Clouds","overcast clouds"
2024-07-10,18,2107,20.76,21.19,1003,88,1.79,96,0,"Clouds","overcast clouds"
2024-07-10,19,1601,20.54,20.97,1004,89,5.66,100,0,"Clouds","overcast clouds"
2024-07-10,20,1191,27.28,28.87,1012,65,1.34,97,0,"Clouds","overcast clouds"
2024-07-10,21,608,27.14,29.09,1012,70,0.45,100,0,"Clouds","overcast clouds"
2024-07-10,22,594,26.35,26.35,1012,68,1.79,100,0,"Clouds","overcast clouds"
2024-07-10,23,307,25.48,25.83,1012,67,0.89,100,0,"Clouds","overcast clouds"
2024-07-11,0,183,19.3,19.71,1005,93,6.17,100,0,"Clouds","overcast clouds"
2024-07-11,1,70,19.14,19.51,1006,92,1.34,100,0,"Clouds","overcast clouds"
2024-07-11,2,69,18.76,19.12,1007,93,1.34,100,0,"Clouds","overcast clouds"
2024-07-11,3,28,18.6,18.94,1007,93,1.34,100,0,"Clouds","overcast clouds"
2024-07-11,4,43,18.51,18.84,1007,93,1.34,100,0,"Clouds","overcast clouds"
2024-07-11,5,109,18.2,18.5,1008,93,1.79,100,0,"Clouds","overcast clouds"
2024-07-11,6,281,18.1,18.39,1008,93,5.66,100,0,"Mist","mist"
2024-07-11,7,822,18.18,18.48,1009,93,2.24,100,0,"Clouds","overcast clouds"
2024-07-11,8,2276,18.56,18.9,1011,93,6.69,100,0,"Clouds","overcast clouds"
2024-07-11,9,1421,19.52,19.85,1012,89,1.34,100,0,"Clouds","overcast clouds"
2024-07-11,10,935,20.58,20.91,1013,85,2.24,100,0,"Clouds","overcast clouds"
2024-07-11,11,1017,20.7,21.15,1014,89,2.68,100,0,"Clouds","overcast clouds"
2024-07-11,12,1200,21.11,21.5,1014,85,0.89,100,0,"Clouds","overcast clouds"
2024-07-11,13,1247,21.81,22.58,1015,97,1.34,100,0,"Clouds","overcast clouds"
2024-07-11,14,1259,24.76,25.12,1015,70,2.68,94,0,"Clouds","overcast clouds"
2024-07-11,15,1577,25.54,25.87,1015,66,2.68,73,0,"Clouds","broken clouds"
2024-07-11,16,2429,25.67,26.02,1015,66,1.34,51,0,"Clouds","broken clouds"
2024-07-11,17,3515,26.17,26.17,1015,64,2.24,52,0,"Clouds","broken clouds"
2024-07-11,18,3070,25.66,25.98,1016,65,1.34,56,0,"Clouds","broken clouds"
2024-07-11,19,2330,24.82,25.19,1016,70,1.34,56,0,"Clouds","broken clouds"
2024-07-11,20,1919,20.29,20.7,1005,89,3.09,100,0,"Clouds","overcast clouds"
2024-07-11,21,1607,20.18,20.55,1005,88,7.72,100,0,"Clouds","overcast clouds"
2024-07-11,22,1057,19.97,20.4,1005,91,6.69,100,0,"Clouds","overcast clouds"
2024-07-11,23,820,19.75,20.16,1005,91,4.63,100,0,"Clouds","overcast clouds"
2024-07-12,0,416,20.15,20.23,1019,77,0.45,4,0,"Clear","clear sky"
2024-07-12,1,203,18.87,18.9,1019,80,0.45,3,0,"Clear","clear sky"
2024-07-12,2,160,18.59,18.59,1019,80,0.45,8,0,"Clear","clear sky"
2024-07-12,3,65,18.32,18.32,1019,81,0.45,0,0,"Clear","clear sky"
2024-07-12,4,60,17.88,17.89,1019,83,1.75,0,0,"Clear","clear sky"
2024-07-12,5,179,17.47,17.49,1019,85,1.59,0,0,"Clear","clear sky"
2024-07-12,6,462,17.21,17.23,1020,86,1.54,0,0,"Clear","clear sky"
2024-07-12,7,957,17.84,17.87,1020,84,0.45,0,0,"Clear","clear sky"
2024-07-12,8,1639,20.58,20.73,1020,78,0.89,47,0,"Clouds","scattered clouds"
2024-07-12,9,1252,22.96,23.17,1021,71,0.89,65,0,"Clouds","broken clouds"
2024-07-12,10,1069,24.45,24.7,1021,67,0.45,57,0,"Clouds","broken clouds"
2024-07-12,11,1248,26.41,26.41,1021,60,1.34,39,0,"Clouds","scattered clouds"
2024-07-12,12,1424,26.84,27.82,1020,59,0.89,29,0,"Clouds","scattered clouds"
2024-07-12,13,1582,26.46,26.46,1020,63,0.89,24,0,"Clouds","few clouds"
2024-07-12,14,1590,26.92,27.78,1020,57,1.34,22,0,"Clouds","few clouds"
2024-07-12,15,1916,27.57,28.3,1020,54,1.79,5,0,"Clear","clear sky"
2024-07-12,16,2534,27.28,28.12,1019,56,3.13,40,0,"Haze","haze"
2024-07-12,17,1690,26.29,26.29,1019,62,2.06,0,0,"Clear","clear sky"
2024-07-12,18,1318,24.18,24.66,1019,77,3.6,75,0,"Clouds","broken clouds"
2024-07-12,19,861,23.85,24.35,1019,79,2.57,100,0,"Clouds","overcast clouds"
2024-07-12,20,400,23.94,24.27,1017,72,0.89,49,0,"Clouds","scattered clouds"
2024-07-12,21,721,23.31,23.52,1017,70,1.79,14,0,"Clouds","few clouds"
2024-07-12,22,735,21.49,21.63,1018,74,1.72,7,0,"Clear","clear sky"
2024-07-12,23,689,20.47,20.58,1018,77,1.85,5,0,"Clear","clear sky"
2024-07-13,0,585,19.64,20.04,1020,91,0.67,1,0,"Clear","clear sky"
2024-07-13,1,435,19.22,19.6,1020,92,2.57,0,0,"Mist","mist"
2024-07-13,2,352,18.84,19.21,1020,93,1.03,0,0,"Mist","mist"
2024-07-13,3,188,18.36,18.68,1020,93,2.57,0,0,"Mist","mist"
2024-07-13,4,118,18.17,18.5,1020,94,2.06,0,0,"Mist","mist"
2024-07-13,5,129,17.64,17.91,1020,94,2.06,0,0,"Mist","mist"
2024-07-13,6,227,17.22,17.43,1020,93,1.85,0,0,"Clear","clear sky"
2024-07-13,7,419,17.93,18.21,1021,93,1.79,0,0,"Clear","clear sky"
2024-07-13,8,786,19.99,20.45,1021,92,3.09,0,0,"Mist","mist"
2024-07-13,9,1230,22.41,22.9,1021,84,0.45,0,0,"Clear","clear sky"
2024-07-13,10,1545,24.16,24.62,1021,76,0.89,0,0,"Clear","clear sky"
2024-07-13,11,1940,25.31,25.75,1021,71,1.34,0,0,"Clear","clear sky"
2024-07-13,12,2243,27.09,28.27,1021,61,1.34,0,0,"Clear","clear sky"
2024-07-13,13,2303,28.12,28.49,1021,49,0.45,0,0,"Clear","clear sky"
2024-07-13,14,2451,28.64,29.1,1020,49,1.34,0,0,"Clear","clear sky"
2024-07-13,15,2559,28.83,29.33,1019,49,2.24,0,0,"Clear","clear sky"
2024-07-13,16,2530,28.28,28.87,1019,51,1.79,0,0,"Clear","clear sky"
2024-07-13,17,2445,28.55,29.09,1019,50,2.24,0,0,"Clear","clear sky"
2024-07-13,18,2478,28.48,29.01,1018,50,1.34,0,0,"Clear","clear sky"
2024-07-13,19,2382,27.82,28.51,1019,53,1.34,1,0,"Clear","clear sky"
2024-07-13,20,2017,22.19,22.71,1019,86,1.54,100,0,"Clouds","overcast clouds"
2024-07-13,21,1577,20.76,21.27,1019,91,4.12,100,0,"Clouds","overcast clouds"
2024-07-13,22,1471,20.25,20.71,1020,91,2.06,75,0,"Clouds","broken clouds"
2024-07-13,23,1309,19.9,20.32,1020,91,0.18,1,0,"Clear","clear sky"
2024-07-14,0,1008,23.6,23.87,1019,71,0.45,1,0,"Clear","clear sky"
2024-07-14,1,613,22.44,22.78,1018,78,1.49,1,0,"Clear","clear sky"
2024-07-14,2,561,22.13,22.51,1018,81,1.63,0,0,"Clear","clear sky"
2024-07-14,3,309,20.88,21.22,1018,84,1.64,0,0,"Clear","clear sky"
2024-07-14,4,127,19.81,20.09,1017,86,1.49,0,0,"Clear","clear sky"
2024-07-14,5,117,19.17,19.41,1018,87,1.57,0,0,"Clear","clear sky"
2024-07-14,6,262,18.6,18.81,1017,88,1.8,0,0,"Clear","clear sky"
2024-07-14,7,355,19.53,19.86,1017,89,0,0,0,"Mist","mist"
2024-07-14,8,673,22.13,22.59,1017,84,1.54,0,0,"Mist","mist"
2024-07-14,9,1087,24.43,24.86,1016,74,0.89,31,0,"Clouds","scattered clouds"
2024-07-14,10,1376,26.15,26.15,1016,63,1.79,35,0,"Clouds","scattered clouds"
2024-07-14,11,1806,26.91,28.04,1016,61,3.13,56,0,"Clouds","broken clouds"
2024-07-14,12,1975,27.48,28.99,1015,63,3.6,0,0,"Clear","clear sky"
2024-07-14,13,2310,28.03,30.46,1014,68,3.58,59,0,"Clouds","broken clouds"
2024-07-14,14,1257,27.14,28.83,1013,67,5.14,100,0,"Clouds","overcast clouds"
2024-07-14,15,1143,22.68,23.28,1013,87,8.75,100,3.18,"Rain","moderate rain"
2024-07-14,16,1335,22.35,23.02,1013,91,2.57,100,0,"Clouds","overcast clouds"
2024-07-14,17,2071,22.97,23.65,1012,89,0.45,100,0,"Clouds","overcast clouds"
2024-07-14,18,2109,25.15,25.65,1011,74,0.45,88,0,"Clouds","overcast clouds"
2024-07-14,19,1874,25.87,26.5,1011,76,0.89,86,0,"Clouds","overcast clouds"
2024-07-14,20,1484,26.57,26.57,1019,58,0.89,3,0,"Clear","clear sky"
2024-07-14,21,1165,24.71,24.88,1019,63,0.45,5,0,"Clear","clear sky"
2024-07-14,22,867,23.43,23.58,1019,67,1.97,3,0,"Clear","clear sky"
2024-07-14,23,714,22.59,22.86,1019,75,1.84,2,0,"Clear","clear sky"
2024-07-15,0,558,23.2,23.82,1010,86,0.45,96,0,"Clouds","overcast clouds"
2024-07-15,1,194,23.43,24.05,1010,85,1.34,94,0,"Clouds","overcast clouds"
2024-07-15,2,121,22.65,23.24,1010,87,1.95,79,0,"Clouds","broken clouds"
2024-07-15,3,61,22.38,23.02,1010,90,0.89,13,0,"Clouds","few clouds"
2024-07-15,4,66,22.25,22.93,1010,92,1.54,0,0,"Mist","mist"
2024-07-15,5,181,22.04,22.68,1010,91,4.12,0,0,"Mist","mist"
2024-07-15,6,530,21.54,22.1,1010,90,3.09,0,0,"Mist","mist"
2024-07-15,7,1072,21.81,22.45,1010,92,3.09,0,0,"Mist","mist"
2024-07-15,8,2084,22.78,23.49,1010,91,5.14,75,0,"Mist","mist"
2024-07-15,9,1249,24.13,24.9,1010,88,1.34,98,0,"Clouds","overcast clouds"
2024-07-15,10,833,24.81,25.62,1009,87,6.69,100,0,"Clouds","overcast clouds"
2024-07-15,11,452,24.97,25.74,1009,85,6.17,75,0,"Clouds","broken clouds"
2024-07-15,12,408,25.65,26.39,1008,81,1.79,96,2.51,"Rain","moderate rain"
2024-07-15,13,280,23.65,24.39,1008,89,3.09,100,1.22,"Thunderstorm","thunderstorm with rain"
2024-07-15,14,574,22.74,23.47,1007,92,2.06,100,1.06,"Rain","light intensity shower rain"
2024-07-15,15,860,23.36,24.08,1007,89,2.57,75,0,"Clouds","broken clouds"
2024-07-15,16,319,22.72,23.4,1006,90,2.06,100,0,"Mist","mist"
2024-07-15,17,1797,22.1,22.74,1006,91,2.06,100,0,"Clouds","overcast clouds"
2024-07-15,18,2300,23.72,24.52,1006,91,3.6,40,0,"Clouds","scattered clouds"
2024-07-15,19,1985,23.79,24.57,1007,90,4.37,97,0,"Clouds","overcast clouds"
2024-07-15,20,1667,25.58,26.26,1011,79,1.34,88,0,"Clouds","overcast clouds"
2024-07-15,21,1247,25.06,25.74,1011,81,0.89,99,0,"Clouds","overcast clouds"
2024-07-15,22,920,24.71,25.35,1010,81,0.45,100,0,"Clouds","overcast clouds"
2024-07-15,23,758,24.08,24.76,1010,85,1.34,94,0,"Clouds","overcast clouds"
2024-07-16,0,317,21.56,22.12,1008,90,3.09,0,0,"Mist","mist"
2024-07-16,1,144,21.25,21.78,1007,90,3.09,0,0,"Mist","mist"
2024-07-16,2,84,21.02,21.5,1007,89,1.9,6,0,"Clear","clear sky"
2024-07-16,3,66,20.2,20.63,1007,90,1.77,12,0,"Clouds","few clouds"
2024-07-16,4,56,20.33,20.77,1006,90,2.08,47,0,"Clouds","scattered clouds"
2024-07-16,5,197,20.19,20.64,1006,91,2.43,55,0,"Clouds","broken clouds"
2024-07-16,6,566,20.5,20.98,1006,91,1.03,75,0,"Mist","mist"
2024-07-16,7,1131,20.57,21.06,1005,91,2,73,0,"Clouds","broken clouds"
2024-07-16,8,2513,21.06,21.6,1005,91,0.89,76,0,"Clouds","broken clouds"
2024-07-16,9,511,21.57,22.16,1006,91,5.14,100,0,"Clouds","overcast clouds"
2024-07-16,10,137,21.01,21.59,1006,93,5.14,75,47.11,"Thunderstorm","thunderstorm"
2024-07-16,11,45,20.87,21.41,1006,92,4.12,100,10.64,"Rain","heavy intensity rain"
2024-07-16,12,181,20.5,21.03,1006,93,4.63,100,16.92,"Rain","very heavy rain"
2024-07-16,13,1388,21,21.61,1006,94,4.63,100,0,"Mist","mist"
2024-07-16,14,2056,23.38,24.1,1005,89,3.09,40,0,"Clouds","scattered clouds"
2024-07-16,15,1953,26.22,26.22,1005,73,2.24,12,0,"Clouds","few clouds"
2024-07-16,16,2482,26.75,28.37,1005,69,1.79,31,0,"Clouds","scattered clouds"
2024-07-16,17,3287,27.02,28.81,1006,69,2.24,27,0,"Clouds","scattered clouds"
2024-07-16,18,2745,26.05,26.05,1006,69,2.68,27,0,"Clouds","scattered clouds"
2024-07-16,19,2303,25.93,26.38,1006,69,3.13,22,0,"Clouds","few clouds"
2024-07-16,20,1794,23.35,24.01,1008,87,1.24,92,0,"Clouds","overcast clouds"
2024-07-16,21,1389,22.72,23.32,1008,87,0.45,0,0,"Clear","clear sky"
2024-07-16,22,921,21.76,22.34,1008,90,1.54,20,0,"Clouds","few clouds"
2024-07-16,23,574,21.77,22.38,1007,91,2.06,40,0,"Mist","mist"
2024-07-17,0,318,23.22,23.82,1008,85,0.89,3,0,"Clear","clear sky"
2024-07-17,1,154,22.48,23.08,1008,88,3.6,100,0,"Clouds","overcast clouds"
2024-07-17,2,121,22.11,22.7,1008,89,0.45,16,0,"Clouds","few clouds"
2024-07-17,3,69,21.01,21.54,1007,91,0.45,100,0,"Clouds","overcast clouds"
2024-07-17,4,63,20.6,20.99,1007,87,0.45,88,0,"Clouds","overcast clouds"
2024-07-17,5,193,19.98,20.17,1008,82,0.89,87,0,"Clouds","overcast clouds"
2024-07-17,6,551,20.26,20.38,1008,78,0.89,77,0,"Clouds","broken clouds"
2024-07-17,7,1189,20.01,20,1008,74,1.34,80,0,"Clouds","broken clouds"
2024-07-17,8,2553,20.4,20.43,1009,74,0.89,69,0,"Clouds","broken clouds"
2024-07-17,9,1499,21.37,21.44,1009,72,1.34,97,0,"Clouds","overcast clouds"
2024-07-17,10,954,22.77,22.9,1010,69,1.79,70,0,"Clouds","broken clouds"
2024-07-17,11,1075,24.05,24.18,1010,64,0.89,80,0,"Clouds","broken clouds"
2024-07-17,12,1231,25.49,25.5,1010,54,1.79,66,0,"Clouds","broken clouds"
2024-07-17,13,1320,26.87,27.24,1010,49,1.34,56,0,"Clouds","broken clouds"
2024-07-17,14,1371,26.92,27.28,1010,49,2.24,63,0,"Clouds","broken clouds"
2024-07-17,15,1628,26.68,27.23,1009,52,0.89,63,0,"Clouds","broken clouds"
2024-07-17,16,2615,26.64,26.64,1009,51,0.89,69,0,"Clouds","broken clouds"
2024-07-17,17,3882,25.37,25.53,1010,60,1.79,74,0,"Clouds","broken clouds"
2024-07-17,18,3231,25.54,25.74,1010,61,1.34,61,0,"Clouds","broken clouds"
2024-07-17,19,2509,25.12,25.25,1010,60,2.24,49,0,"Clouds","scattered clouds"
2024-07-17,20,2002,24.53,25.15,1007,81,1.79,10,0,"Clear","clear sky"
2024-07-17,21,1548,23.76,24.36,1007,83,1.34,1,0,"Clear","clear sky"
2024-07-17,22,1340,22.92,23.51,1008,86,1.34,0,0,"Clear","clear sky"
2024-07-17,23,1027,22.83,23.41,1007,86,0.45,2,0,"Clear","clear sky"
2024-07-18,0,417,19.25,19.06,1012,70,1.34,0,0,"Clear","clear sky"
2024-07-18,1,146,18.04,17.7,1012,69,0.45,0,0,"Clear","clear sky"
2024-07-18,2,114,17.36,17.08,1013,74,0.89,0,0,"Clear","clear sky"
2024-07-18,3,73,16.93,16.72,1013,78,1.79,1,0,"Clear","clear sky"
2024-07-18,4,62,16.8,16.62,1013,80,1.79,3,0,"Clear","clear sky"
2024-07-18,5,171,16.41,16.25,1014,82,1.79,5,0,"Clear","clear sky"
2024-07-18,6,525,15.8,15.63,1014,84,2.24,4,0,"Clear","clear sky"
2024-07-18,7,1256,15.99,15.86,1015,85,1.34,3,0,"Clear","clear sky"
2024-07-18,8,2697,17.28,17.15,1015,80,2.24,4,0,"Clear","clear sky"
2024-07-18,9,1563,18.28,18.15,1016,76,2.24,0,0,"Clear","clear sky"
2024-07-18,10,1024,19.45,19.3,1016,71,3.58,10,0,"Clear","clear sky"
2024-07-18,11,1101,20.34,20.18,1017,67,1.79,23,0,"Clouds","few clouds"
2024-07-18,12,1283,20.6,20.41,1017,65,2.24,39,0,"Clouds","scattered clouds"
2024-07-18,13,1284,20.67,20.41,1017,62,3.58,51,0,"Clouds","broken clouds"
2024-07-18,14,1379,21.85,21.66,1017,60,2.68,24,0,"Clouds","few clouds"
2024-07-18,15,1749,21.4,21.14,1017,59,2.68,4,0,"Clear","clear sky"
2024-07-18,16,2699,21.9,21.66,1017,58,3.13,7,0,"Clear","clear sky"
2024-07-18,17,4022,22.01,21.73,1017,56,10.29,100,0,"Clouds","overcast clouds"
2024-07-18,18,3476,22,21.72,1018,56,2.68,10,0,"Clear","clear sky"
2024-07-18,19,2750,21.46,21.15,1018,57,9.77,40,0,"Clouds","scattered clouds"
2024-07-18,20,2230,24.65,24.74,1011,60,2.68,45,0,"Clouds","scattered clouds"
2024-07-18,21,1710,22.49,22.47,1011,64,0.45,0,0,"Clear","clear sky"
2024-07-18,22,1121,21.91,21.83,1012,64,0.89,0,0,"Clear","clear sky"
2024-07-18,23,863,20.5,20.36,1012,67,1.34,0,0,"Clear","clear sky"
2024-07-19,0,443,16.3,15.94,1020,75,0.89,0,0,"Clear","clear sky"
2024-07-19,1,220,15.45,15.09,1020,78,0.45,0,0,"Clear","clear sky"
2024-07-19,2,186,14.4,14.04,1020,82,2.33,0,0,"Clear","clear sky"
2024-07-19,3,72,13.98,13.63,1020,84,2.12,0,0,"Clear","clear sky"
2024-07-19,4,68,13.52,13.17,1020,86,0.45,0,0,"Clear","clear sky"
2024-07-19,5,206,13.01,12.61,1020,86,1.98,0,0,"Clear","clear sky"
2024-07-19,6,458,12.48,12.08,1021,88,1.94,0,0,"Clear","clear sky"
2024-07-19,7,923,13.08,12.69,1021,86,1.75,0,0,"Clear","clear sky"
2024-07-19,8,1726,16.44,16.12,1021,76,1.91,0,0,"Clear","clear sky"
2024-07-19,9,1326,19.58,19.32,1021,66,0.45,0,0,"Clear","clear sky"
2024-07-19,10,1080,21.19,20.98,1021,62,0.89,0,0,"Clear","clear sky"
2024-07-19,11,1216,22.32,22.07,1021,56,0.89,0,0,"Clear","clear sky"
2024-07-19,12,1537,23.28,23.05,1021,53,1.34,0,0,"Clear","clear sky"
2024-07-19,13,1720,23.2,22.96,1020,53,1.79,0,0,"Clear","clear sky"
2024-07-19,14,1840,24.16,23.96,1020,51,1.79,1,0,"Clear","clear sky"
2024-07-19,15,2110,24.41,24.24,1020,51,1.79,0,0,"Clear","clear sky"
2024-07-19,16,2568,24.85,24.7,1019,50,1.79,0,0,"Clear","clear sky"
2024-07-19,17,3234,24.81,24.73,1019,53,3.13,1,0,"Clear","clear sky"
2024-07-19,18,3052,24.83,24.75,1019,53,2.24,2,0,"Clear","clear sky"
2024-07-19,19,2447,23.85,23.75,1019,56,2.24,2,0,"Clear","clear sky"
2024-07-19,20,2049,20.96,20.68,1018,60,1.79,16,0,"Clouds","few clouds"
2024-07-19,21,1579,19.34,19.03,1019,65,1.34,0,0,"Clear","clear sky"
2024-07-19,22,1303,18.2,17.88,1019,69,0.89,0,0,"Clear","clear sky"
2024-07-19,23,1067,17.04,16.68,1019,72,0.89,0,0,"Clear","clear sky"
2024-07-20,0,772,19.5,19.44,1019,74,0.45,3,0,"Clear","clear sky"
2024-07-20,1,489,17.61,17.49,1019,79,1.99,3,0,"Clear","clear sky"
2024-07-20,2,411,16.47,16.34,1019,83,2.21,2,0,"Clear","clear sky"
2024-07-20,3,238,15.61,15.42,1019,84,2.36,0,0,"Clear","clear sky"
2024-07-20,4,73,15.39,15.2,1019,85,2.3,0,0,"Clear","clear sky"
2024-07-20,5,108,14.69,14.43,1018,85,2.16,0,0,"Clear","clear sky"
2024-07-20,6,227,14.25,14.03,1019,88,2.14,0,0,"Clear","clear sky"
2024-07-20,7,445,14.78,14.59,1019,87,0.45,0,0,"Clear","clear sky"
2024-07-20,8,741,18.55,18.47,1019,77,0.89,0,0,"Clear","clear sky"
2024-07-20,9,1223,21.57,21.58,1019,69,0.89,5,0,"Clear","clear sky"
2024-07-20,10,1597,23.13,23.17,1019,64,1.34,23,0,"Clouds","few clouds"
2024-07-20,11,1951,24.84,24.92,1018,59,1.79,41,0,"Clouds","scattered clouds"
2024-07-20,12,2193,25.7,25.71,1018,53,2.24,34,0,"Clouds","scattered clouds"
2024-07-20,13,2372,26.16,26.16,1017,54,2.68,30,0,"Clouds","scattered clouds"
2024-07-20,14,2405,26.49,26.49,1017,50,6.17,75,0,"Clouds","broken clouds"
2024-07-20,15,2482,27.16,27.51,1016,49,2.24,15,0,"Clouds","few clouds"
2024-07-20,16,2508,27.54,27.8,1016,48,2.68,30,0,"Clouds","scattered clouds"
2024-07-20,17,2467,27,27.36,1016,49,1.34,51,0,"Clouds","broken clouds"
2024-07-20,18,2676,27.04,27.45,1016,50,2.24,63,0,"Clouds","broken clouds"
2024-07-20,19,2339,26.31,26.31,1016,53,0.89,55,0,"Clouds","broken clouds"
2024-07-20,20,1927,22.98,22.87,1019,59,0.89,5,0,"Clear","clear sky"
2024-07-20,21,1515,21.91,21.91,1019,67,0.45,13,0,"Clouds","few clouds"
2024-07-20,22,1265,20.88,20.88,1019,71,0.89,7,0,"Clear","clear sky"
2024-07-20,23,1153,20.33,20.32,1019,73,0.89,4,0,"Clear","clear sky"
2024-07-21,0,807,20.94,20.89,1017,69,0.45,91,0,"Clouds","overcast clouds"
2024-07-21,1,563,20.1,20.07,1017,73,2.15,92,0,"Clouds","overcast clouds"
2024-07-21,2,539,19.45,19.49,1017,78,2.04,81,0,"Clouds","broken clouds"
2024-07-21,3,306,18.96,19,1017,80,1.88,80,0,"Clouds","broken clouds"
2024-07-21,4,140,18.54,18.59,1017,82,1.7,90,0,"Clouds","overcast clouds"
2024-07-21,5,122,18.93,19.02,1017,82,1.44,85,0,"Clouds","overcast clouds"
2024-07-21,6,209,19.17,19.28,1018,82,0.97,87,0,"Clouds","overcast clouds"
2024-07-21,7,370,19.55,19.65,1018,80,0.93,89,0,"Clouds","overcast clouds"
2024-07-21,8,546,20.51,20.65,1018,78,0.89,70,0,"Clouds","broken clouds"
2024-07-21,9,1073,21.82,21.96,1018,73,0.67,100,0,"Clouds","overcast clouds"
2024-07-21,10,1408,23.61,23.75,1018,66,0.45,100,0,"Clouds","overcast clouds"
2024-07-21,11,1700,24.03,24.19,1018,65,0.45,91,0,"Clouds","overcast clouds"
2024-07-21,12,1782,24.8,24.98,1018,63,0.45,74,0,"Clouds","broken clouds"
2024-07-21,13,2009,26.08,26.08,1017,57,0.89,66,0,"Clouds","broken clouds"
2024-07-21,14,2128,26.63,26.63,1017,56,3.09,75,0.12,"Rain","light rain"
2024-07-21,15,2321,27,27.87,1017,57,1.34,97,0,"Clouds","overcast clouds"
2024-07-21,16,2404,26.69,27.52,1017,57,1.34,90,0,"Clouds","overcast clouds"
2024-07-21,17,2253,27.05,27.86,1017,56,1.34,82,0,"Clouds","broken clouds"
2024-07-21,18,2291,26.46,26.46,1017,58,1.34,78,0,"Clouds","broken clouds"
2024-07-21,19,2039,25.4,25.64,1017,63,0.45,76,0,"Clouds","broken clouds"
2024-07-21,20,1725,25.33,25.3,1017,53,0.45,46,0,"Clouds","scattered clouds"
2024-07-21,21,1223,23.57,23.6,1017,62,2.76,68,0,"Clouds","broken clouds"
2024-07-21,22,893,22.03,22.06,1017,68,1.03,0,0,"Clear","clear sky"
2024-07-21,23,575,21.62,21.56,1017,66,0.89,87,0,"Clouds","overcast clouds"
2024-07-22,0,347,20.4,20.22,1018,66,0.89,30,0,"Clouds","scattered clouds"
2024-07-22,1,152,19.24,19,1018,68,0.89,40,0,"Clouds","scattered clouds"
2024-07-22,2,126,18.37,18.09,1018,70,0.45,40,0,"Clouds","scattered clouds"
2024-07-22,3,77,18.18,17.91,1018,71,0.45,90,0,"Clouds","overcast clouds"
2024-07-22,4,54,16.99,16.73,1018,76,0.45,90,0,"Clouds","overcast clouds"
2024-07-22,5,211,16.75,16.49,1018,77,2.21,88,0,"Clouds","overcast clouds"
2024-07-22,6,522,16.56,16.33,1017,79,0.45,91,0,"Clouds","overcast clouds"
2024-07-22,7,1026,17.11,16.97,1018,80,2.21,93,0,"Clouds","overcast clouds"
2024-07-22,8,2125,18.84,18.79,1018,77,2.47,85,0,"Clouds","overcast clouds"
2024-07-22,9,1236,21.22,21.23,1018,70,0.89,100,0,"Clouds","overcast clouds"
2024-07-22,10,856,23.39,23.38,1018,61,0.45,100,0,"Clouds","overcast clouds"
2024-07-22,11,948,24.88,24.86,1017,55,0.45,99,0,"Clouds","overcast clouds"
2024-07-22,12,1174,25.6,25.63,1017,54,1.79,99,0,"Clouds","overcast clouds"
2024-07-22,13,1226,26.16,26.16,1016,57,1.34,90,0,"Clouds","overcast clouds"
2024-07-22,14,1235,26.31,26.31,1015,52,0.89,65,0,"Clouds","broken clouds"
2024-07-22,15,1591,27.37,27.85,1015,51,0.89,95,0,"Clouds","overcast clouds"
2024-07-22,16,2255,26.94,27.54,1015,53,1.34,97,0,"Clouds","overcast clouds"
2024-07-22,17,3369,26.35,26.35,1015,57,1.34,98,0,"Clouds","overcast clouds"
2024-07-22,18,2907,25.76,26.01,1014,62,0.89,99,0,"Clouds","overcast clouds"
2024-07-22,19,2376,25.84,26.05,1014,60,0.45,99,0,"Clouds","overcast clouds"
